店號,店名,縣巿,地址,電話
174361,園中,高雄市,林園區中門里中門路15-1號,07-6437338
235394,艾文,高雄市,林園區東林西路99號101號全部,07-6414848
233697,金昭,高雄市,林園區林內路119號,07-6416607
954530,蕙馨,高雄市,阿蓮區阿蓮里中正路188-8號,07-6319484
259633,文武,高雄市,前金區七賢二路203號1樓,07-2166193
249555,龍客,高雄市,前金區大同二路1號,07-2158324
162667,長生,高雄市,前金區五福三路54號,07-2610818
261669,前金,高雄市,前金區自強二路172號,07-2419355
277594,自強,高雄市,前金區自強二路39號,07-2515634
249223,新盛,高雄市,前金區草江里七賢二路193號193-1號193-2號1樓,07-2871936
285506,愛河,高雄市,前金區博孝里河東路8號1樓,07-2414252
265513,文東,高雄市,前金區新田路226號228號,07-2169478
286451,長權,高雄市,前鎮區民權二路380號1樓,07-3318790
258504,慶華,高雄市,前鎮區光華二路393號1樓,07-3381564
875602,賢明,高雄市,前鎮區竹內里賢明路3號5號,07-7238081
278287,竹中,高雄市,前鎮區和平二路242號1樓,07-7222801
233457,明鳳,高雄市,前鎮區明鳳三路145號,07-7935634
273466,亞新灣,高雄市,前鎮區林森四路255號,07-5362832
143600,新衙,高雄市,前鎮區草衙一路41號43號,07-8218714
916402,達家,高雄市,前鎮區草衙里草衙二路407號409號411號1樓,07-8132874
254465,高雄,高雄市,前鎮區復興三路116號,07-3367915
292939,復興,高雄市,前鎮區復興三路146號,07-3316429
181336,瑞祥,高雄市,前鎮區瑞祥里崗山中街241號1樓,07-7228934
241458,新憲德,高雄市,前鎮區瑞隆路619號,07-7279437
960764,瑞正,高雄市,前鎮區瑞興里瑞北路157號159號,07-7168052
285610,管仲,高雄市,前鎮區管仲路20號1樓,07-3313412
233790,德倉,高雄市,前鎮區德昌路209號213號,07-8125075
981093,新光和,高雄市,前鎮區鄭和南路307號309號,07-5367297
290210,夢時代二,高雄市,前鎮區興邦里中華五路789號7樓,07-8417102
281537,鎮陽,高雄市,前鎮區鎮陽里前鎮街278號280號,07-8152693
251776,鎮興,高雄市,前鎮區鎮興路170號,07-8415339
242200,美濃美中,高雄市,美濃區美中路92號,07-6815615
263621,宏順,高雄市,苓雅區三多一路66號68號,07-7217740
286048,大順,高雄市,苓雅區大順三路76號1樓,07-7230499
261201,文化,高雄市,苓雅區五福一路77號1樓,07-2234405
279785,新仁政,高雄市,苓雅區仁政里青年一路299號301號303號1樓,07-3343963
285492,廣東,高雄市,苓雅區四維二路94之21號,07-7110044
273318,萬應,高雄市,苓雅區四維四路190-1號,07-3364904
238887,正心,高雄市,苓雅區正大里輔仁路145號1樓,07-7224176
185800,大輔,高雄市,苓雅區正心里輔仁路333號341號1樓,07-7228664
275886,雅慶,高雄市,苓雅區同慶里同慶路88號90號,07-2246828
232591,身修,高雄市,苓雅區身修路1號建民路100號,07-7226433
833000,美田,高雄市,苓雅區林森二路79號,07-3391186
115889,武漢,高雄市,苓雅區武漢街72號,07-7214004
130545,青雅,高雄市,苓雅區青年一路6之8及6之9號,07-2233056
241104,新道明,高雄市,苓雅區建國一路211號213號,07-2251125
892308,英明,高雄市,苓雅區英明路190號1樓,07-7521603
217086,海音,高雄市,苓雅區海邊路48.48-1.48-2號,07-2418029
240422,東泥,高雄市,苓雅區意誠里三多四路93號,07-2691458
281168,中仁,高雄市,苓雅區興中二路38號1樓,07-3387403
914347,興達,高雄市,茄萣區茄萣路一段350號,07-6908629
285207,新茄萣,高雄市,茄萣區茄萣路二段403號1樓,07-6900544
972309,展欣,高雄市,茄萣區嘉安里仁愛路三段120號,07-6909600
968458,赤東,高雄市,梓官區赤東里赤崁南路95號95-1號1F,07-6101134
952822,仁馨,高雄市,梓官區梓義里中崙路287號,07-6100625
967503,正港,高雄市,梓官區智蚵里中正路186號,07-6106594
279040,蚵仔寮,高雄市,梓官區漁港一路160號,07-6109673
236135,仁松,高雄市,鳥松區夢裡里大仁北路113號,07-7352965
165518,太湖,高雄市,湖內區中正路二段158號1樓,07-6992060
279132,美麗島,高雄市,新興區中山一路115號(美麗島站內),07-2361722
278276,尚義,高雄市,新興區中正二路218號1樓,07-2236482
283175,正仁,高雄市,新興區中正三路84號1樓,07-2365274
262411,新三華,高雄市,新興區中東里復興一路72號1樓,07-2368423
279316,崛星,高雄市,新興區五福二路209.211號,07-2819071
283865,文昌,高雄市,新興區六合路117號,07-2242435
263610,文漾,高雄市,新興區文橫二路164-1號.164-2號,07-2815281
194516,瑞賢,高雄市,新興區民族二路90號,07-2230613
238452,新球庭,高雄市,新興區林森一路162號,07-2414062
284363,清漢,高雄市,新興區德望里民生一路154號1樓,07-2222403
230241,勁援,高雄市,楠梓區中興里大學西路62號大學二街102號,07-3644589
286602,加仁,高雄市,楠梓區加仁路1號,07-3648502
275222,樂民,高雄市,楠梓區加昌里壽民路60號1樓,07-3634607
283706,盛田,高雄市,楠梓區享平里興楠路326號,07-3519446
232753,新後勁,高雄市,楠梓區後昌路139-1號,07-5910659
268604,東後勁,高雄市,楠梓區後勁東路150號152號152-1號,07-3637401
881685,校和,高雄市,楠梓區軍校路658號,07-3012204
198002,德民,高雄市,楠梓區海專路400號,07-3010218
293954,元昌,高雄市,楠梓區國昌里德民路900號902號,07-3644909
167547,欣清心,高雄市,楠梓區清豐二路16號,07-3533490
198965,常德,高雄市,楠梓區清豐里常德路287號,07-3532424
286716,麗景,高雄市,楠梓區清豐里旗楠路891號1樓,07-3532334
207654,高昌,高雄市,楠梓區創新路615號,07-3539441
285768,豐創,高雄市,楠梓區創新路76號78號80號1樓,07-3528747
207687,高第一,高雄市,楠梓區創新路950號1樓,07-3533481
209487,晉興,高雄市,楠梓區惠心街80號1樓,07-3648418
250821,惠心,高雄市,楠梓區惠民里高楠公路1764之1號,07-3600709
243672,惠誠,高雄市,楠梓區惠誠街88號,07-3646219
232144,太子城,高雄市,楠梓區楠梓路263號265號267號,07-3536760
253749,惠豐,高雄市,楠梓區壽豐路517號519號521號,07-3601727
131478,惠民,高雄市,楠梓區翠屏里惠民路88號1樓,07-3643954
286956,好事登,高雄市,楠梓區鳳楠路235號朝明路233號,07-3526754
913067,廣昌,高雄市,楠梓區廣昌里廣昌街140號,07-3608353
111832,新後昌,高雄市,楠梓區錦屏里後昌路115號1樓,07-3646497
179816,學安,高雄市,楠梓區藍田路816號,07-3643028
216832,學高,高雄市,楠梓區藍田路962.966號,07-3646746
268763,梓昌,高雄市,楠梓區藍昌路356號358號,07-3648856
250212,藍田,高雄市,楠梓區藍昌路379號1樓,07-3647132
183712,安合,高雄市,楠梓區藍昌路420號,07-3643261
932172,路園,高雄市,路竹區下坑里太平路342-2號,07-6952504
196512,路飛,高雄市,路竹區竹東里中山路465號,07-6965195
282965,路科,高雄市,路竹區社南里大社路42號42之1號46號1樓,07-6075828
242222,路金,高雄市,路竹區金平路418-1號,07-6966755
183549,群創八,高雄市,路竹區路科十路11號1樓,07-6955604
232074,路邦,高雄市,路竹區路科五路35號1樓,07-6955514
258353,鼓峰,高雄市,鼓山區九如四路1795號,07-5887327
280992,民強,高雄市,鼓山區九如四路706號708號710號712號,07-5214862
912145,昶玖,高雄市,鼓山區九如四路927號929號931號1樓,07-5519575
211664,享順,高雄市,鼓山區明華路335號337號,07-5522439
237884,海青,高雄市,鼓山區青海路641號1樓,07-5219140
281939,富農,高雄市,鼓山區南屏路857號,07-5224661
183262,建榮,高雄市,鼓山區建榮路180號1樓,07-5851507
231152,福賜,高雄市,鼓山區美明路88號,07-5525473
273260,美武,高雄市,鼓山區美術南二路137號,07-5522647
277217,榮夏,高雄市,鼓山區華榮路387號1樓,07-5524255
252931,銀川,高雄市,鼓山區鼓山三路8-25號1樓,07-5313970
177555,順德,高雄市,鼓山區龍子里大順一路860號1樓,07-5538510
276878,誠美,高雄市,鼓山區龍子里裕誠路2080號,07-5525694
273271,高美,高雄市,鼓山區龍水里美術東二路181號,07-5224427
210959,龍順,高雄市,鼓山區龍德路87號,07-5523961
278346,旗山,高雄市,旗山區中山路72號,07-6615807
911108,新林眾,高雄市,旗山區延平一路78-1號,07-6624077
280419,旗皇,高雄市,旗津區中華里旗津三路900巷1號3號,07-5713430
239189,旗津,高雄市,旗津區海岸路9號,07-5719252
273190,鳳甲,高雄市,鳳山區一甲里鳳南路167號1樓,07-7269089
243731,風勝,高雄市,鳳山區工協街28號,07-7012380
854443,中東,高雄市,鳳山區中山東路88號1樓仁愛路65號1樓,07-7439740
281319,鳳和,高雄市,鳳山區中和里自由路202號204號206號,07-7990060
281799,新崙,高雄市,鳳山區中崙路501.503.505號,07-7538353
277354,南華,高雄市,鳳山區五甲二路232號,07-7713883
208990,龍平,高雄市,鳳山區文平街210號,07-7775941
279556,鳳文,高雄市,鳳山區文英里文衡路50號1樓,07-7104580
170532,亮宏,高雄市,鳳山區文德里文衡路558號1樓,07-7851397
942755,翔富,高雄市,鳳山區文德里濱山街12號1樓,07-7805459
990732,文衡,高雄市,鳳山區文衡里八德路305號1樓,07-7677689
190019,青文,高雄市,鳳山區文衡里文衡路343號,07-7776482
283083,文龍,高雄市,鳳山區文龍東路199號,07-7197683
207481,甲智,高雄市,鳳山區甲智路103號,07-7924107
158901,高鳳,高雄市,鳳山區忠義里中山西路396號398號400號,07-7460354
278793,俊瑋,高雄市,鳳山區忠義里光復路一段193號,07-7410481
231657,保成,高雄市,鳳山區南成里和成路350號,07-7924350
228536,超全,高雄市,鳳山區海洋一路31號1樓,07-7675762
280556,新新甲,高雄市,鳳山區海洋里海洋二路57號59號1樓,07-7673969
996589,海新,高雄市,鳳山區國隆里新富路590巷13號15號,07-7659203
275912,工協,高雄市,鳳山區埤頂里建國路一段79號1樓,07-7020916
208303,高鳳儀,高雄市,鳳山區頂庄路209號,07-7920559
240857,善志,高雄市,鳳山區善志街27號,07-7260748
251259,鳳新,高雄市,鳳山區新康街241號243號245號1樓,07-7675107
263193,來家,高雄市,鳳山區新強里崗山北街36號38號1樓,07-7224077
262846,瑞順,高雄市,鳳山區瑞興路216號1樓,07-7194697
930062,建泰,高雄市,鳳山區誠義路2號,07-7538356
250131,新隆豐,高雄市,橋頭區仕隆里隆豐路273號275號,07-6126956
280338,甲圍,高雄市,橋頭區甲北里甲圍路71號,07-6130787
266000,樹德,高雄市,橋頭區樹德路60號62號,07-6112949
275598,森之丘,高雄市,橋頭區橋新七路1號1樓,07-6114493
278678,燕巢,高雄市,燕巢區西燕里中民路612號,07-6168128
253048,彌盛,高雄市,彌陀區中正路246號,07-6106141
253059,彌安,高雄市,彌陀區文安路1-1號1樓1-2號1樓,07-6197931
275266,重義,高雄市,鹽埕區五福四路83號,07-5218483
121965,客宭,高雄市,鹽埕區建國四路312號,07-5211715
171018,鑫漢王,高雄市,鹽埕區港都里五福四路265號1樓,07-5215375
264495,學廣,屏東縣,內埔鄉內埔村廣濟路2-6號,08-7788579
285229,順越,屏東縣,內埔鄉南寧路19、21號,08-7789176
188234,念楨,屏東縣,內埔鄉黎明村黎東路221號1樓,08-7708081
235796,學美,屏東縣,內埔鄉學人路321-1號,08-8849216
260242,必勝,屏東縣,內埔鄉龍泉村原勝路40號,08-7708830
181129,新中勝,屏東縣,內埔鄉龍潭村昭勝路13.15號1樓,08-7707202
188832,里宬,屏東縣,里港鄉鐵店村鐵店路17-1號,08-7750324
274207,欣昌隆,屏東縣,佳冬鄉昌隆村大豐路680號,08-8667951
188256,佳冬,屏東縣,佳冬鄉賴家村佳和路1號,08-8664904
258663,內關帝,屏東縣,東港鎮文昌街41號,08-8325079
232742,華僑,屏東縣,東港鎮朝隆路16-1號18號,08-8324527
261577,鼎東,屏東縣,東港鎮興東里中正路二段491號1樓,08-8325165
116789,鎮海,屏東縣,東港鎮鎮海路1-100號1-26號1樓,08-8326154
188843,加祿堂,屏東縣,枋山鄉加祿村加祿路155號,08-8720963
266309,海豚灣,屏東縣,枋山鄉坊山村中山路三段61-3號1樓,08-8761758
263595,南北棧,屏東縣,枋山鄉枋山村中山路三段38號,08-8761583
288000,幸福灣,屏東縣,枋山鄉枋山村中山路三段61及61-1號部分,08-8761812
235545,飛米,屏東縣,枋寮鄉勝利路9號,08-8716972
174811,崙上,屏東縣,長治鄉崙上村中興路372-2號,08-7629817
279349,長治,屏東縣,長治鄉新潭村長興路13號1樓,08-7377784
903794,南州,屏東縣,南州鄉溪南村三民路171號,08-8647408
992026,壽元,屏東縣,南州鄉壽元村勝利路5-15號1樓,08-8645237
128999,永大,屏東縣,屏東市大武路122號124號,08-7551329
239617,國站,屏東縣,屏東市中山路1.3號一樓,08-7325441
279121,勝星,屏東縣,屏東市中山路61-13號,08-7324905
194295,華敬,屏東縣,屏東市中正里華正路12號1樓.14號1樓,08-7367024
278656,金樹,屏東縣,屏東市仁愛路16號,08-7329631
282862,公裕,屏東縣,屏東市北興里廣東路818號,08-7329938
249603,統棒,屏東縣,屏東市永安里棒球路45號,08-7511410
257327,屏東好棒,屏東縣,屏東市永安里棒球路5號,08-7512639
275004,北勢頭,屏東縣,屏東市自由路445號,08-7362150
250566,歸來,屏東縣,屏東市和生路一段107-3號,08-7216278
251695,崇武,屏東縣,屏東市崇武里華盛街5-6號,08-7511963
201461,欣欣鼎,屏東縣,屏東市崇蘭里自由路666號1樓,08-7339511
283692,崇博,屏東縣,屏東市博愛路429號,08-7321752
283968,堡勤,屏東縣,屏東市新生里復興南路一段370號1樓,08-7511927
189134,廣吉,屏東縣,屏東市廣東路991之1、991之2號1樓,08-7328572
171030,新樂興,屏東縣,屏東市興樂里杭州街30號1樓,08-7328134
266343,新豐榮,屏東縣,屏東市豐源里廣東路86之1號1樓,08-7224433
910677,吉春,屏東縣,恆春鎮山腳里環城南路60號,08-8898264
123271,日日春,屏東縣,恆春鎮城北里中正路193號,08-8897015
208314,恆好,屏東縣,恆春鎮恆南路70-1號,08-8881553
202279,有魚,屏東縣,恆春鎮砂尾路16-65號,08-8866450
257394,墾丁大灣,屏東縣,恆春鎮墾丁路312號314號一樓,08-8861677
122382,白燈塔,屏東縣,琉球鄉三民區大福村中正路303之2號1樓,08-8612496
892113,小琉球,屏東縣,琉球鄉本福村民生路61號,08-8614309
972697,五房,屏東縣,新園鄉五房村五房路721號1樓,08-8692183
264107,萬惠,屏東縣,萬丹鄉萬丹路一段21號1樓,08-7771790
187840,翔發,屏東縣,萬丹鄉萬後村西環路637號,08-7761245
239950,山和,屏東縣,潮州鎮三和里延平路89號,08-7888874
262606,潮昇,屏東縣,潮州鎮三和里朝昇路316號,08-7897310
186777,鵬權,屏東縣,潮州鎮永春里光春路139號1樓,08-7894063
257992,學愛,屏東縣,麟洛鄉麟趾村中正路72之1號,08-7213193
130291,永盛,屏東縣,鹽埔鄉鹽中村勝利路81之3號,08-7931503
199566,麗騰,宜蘭縣,三星鄉三星路一段586號,03-9897137
229344,上將,宜蘭縣,三星鄉上將路一段381號,03-9552430
217064,樸隱,宜蘭縣,三星鄉大隱村三星路二段25鄰13號,03-9899824
913300,杰昇,宜蘭縣,五結鄉二結路107號1樓,03-9654642
165345,昱成,宜蘭縣,五結鄉中正路一段174號176號,03-9549291
283795,佳美,宜蘭縣,五結鄉中正路二段127號1樓,03-9655743
139209,五結,宜蘭縣,五結鄉五結路二段393號395號397號1樓,03-9605471
132817,孝威,宜蘭縣,五結鄉傳藝路一段369號1樓,03-9604427
255767,布蘭其,宜蘭縣,五結鄉親河路一段147號,03-9507054
260529,親河,宜蘭縣,五結鄉親河路二段109.111.113號,03-9507917
931928,冬山,宜蘭縣,冬山鄉冬山路一段984號,03-9595237
208439,安農,宜蘭縣,冬山鄉長春路128號,03-9532658
196671,永義,宜蘭縣,冬山鄉義成路三段195號1樓,03-9589042
882644,義成,宜蘭縣,冬山鄉義成路三段2號1樓永興路一段452號1樓,03-9580078
192543,廣達,宜蘭縣,冬山鄉廣興路166號168號1樓,03-9615971
228145,永鎮,宜蘭縣,壯圍鄉壯濱路四段373號373之1號1樓,03-9309121
208945,壯美,宜蘭縣,壯圍鄉美功路一段40巷1號,03-9309346
234829,龍坡,宜蘭縣,宜蘭市大坡路一段111號113號,03-9280944
113399,伍富,宜蘭縣,宜蘭市女中路三段26-6號26-7號26-8號,03-9365457
216038,同慶,宜蘭縣,宜蘭市中山路三段203號205號207號1樓,03-9320912
233228,謙和,宜蘭縣,宜蘭市民族路461號463號1樓,03-9325981
249913,宜商,宜蘭縣,宜蘭市延平路39之8號1樓,03-9389246
130730,壯五,宜蘭縣,宜蘭市東港路一段213號1樓,03-9373467
279866,校舍,宜蘭縣,宜蘭市校舍路25號,03-9372896
199164,心蓮,宜蘭縣,宜蘭市泰山路212號,03-9364290
112341,健神,宜蘭縣,宜蘭市神農路二段8號10號1樓,03-9310270
242059,鎮新,宜蘭縣,宜蘭市進士路二段406號,03-9333029
281571,同樂,宜蘭縣,員山鄉同新路286號,03-9232863
181923,深溝,宜蘭縣,員山鄉惠民路207號,03-9232491
255424,纘祥,宜蘭縣,頭城鎮民鋒路18號20號,03-9774578
184003,富達,宜蘭縣,頭城鎮青雲路一段225號227號1樓,03-9875509
258375,二城,宜蘭縣,頭城鎮青雲路一段476號,03-9778847
276502,蘭雲,宜蘭縣,頭城鎮青雲路三段315號317號,03-9777694
256106,烏石港,宜蘭縣,頭城鎮青雲路三段412.416.418號,03-9775041
195265,頭城,宜蘭縣,頭城鎮青雲路三段96號1樓,03-9778054
123008,噶瑪蘭,宜蘭縣,頭城鎮復興路58號,03-9782335
277561,駿隆,宜蘭縣,礁溪鄉中山路一段175號1樓,03-9887913
260334,森晴,宜蘭縣,礁溪鄉仁愛路42.46號,03-9887805
167824,泉湧,宜蘭縣,礁溪鄉玉石村溫泉路15鄰85號1樓,03-9876652
112938,圓達,宜蘭縣,礁溪鄉礁溪路七段65號69號,03-9874660
242369,詠富,宜蘭縣,礁溪鄉礁溪路五段152號1樓,03-9873209
981392,湯圍,宜蘭縣,礁溪鄉礁溪路五段51號,03-9883627
993476,潤昌,宜蘭縣,羅東鎮中山路四段197號199號,03-9617046
236700,潤霖,宜蘭縣,羅東鎮公正路136號1樓,03-9542776
249452,金站,宜蘭縣,羅東鎮公正路31號1樓,03-9531183
977418,宜泰,宜蘭縣,羅東鎮公園路100號1樓,03-9572315
111201,徠一,宜蘭縣,羅東鎮培英路98號100號,03-9615630
970233,宣宏,宜蘭縣,羅東鎮復興路二段257號,03-9558424
201036,新羅興,宜蘭縣,羅東鎮興東路23之2號1樓2樓,03-9573130
209133,蘇澳,宜蘭縣,蘇澳鎮中山路一段66號,03-9963916
130316,新馬,宜蘭縣,蘇澳鎮海山西路489號1樓,03-9907083
174305,樂合,花蓮縣,玉里鎮樂合里新民路13-1號,03-8980204
233295,鑫源,花蓮縣,吉安鄉中山路三段232號236號1樓,03-8544024
151737,蓮陽,花蓮縣,吉安鄉吉安村中山路三段2號,03-8530422
289542,吉興,花蓮縣,吉安鄉吉興路三段88號,03-8544967
212575,永照,花蓮縣,吉安鄉自強路160號1樓,03-8541348
267586,吉強,花蓮縣,吉安鄉自強路541號1.2樓,03-8466710
294223,富翔,花蓮縣,吉安鄉東昌村海岸路77號,03-8523437
206949,蓮和,花蓮縣,秀林鄉和平村和平263號(台泥和平廠),03-8681249
217123,蓮冠,花蓮縣,花蓮市中山路426號,03-8333681
981738,鑫花蓮,花蓮縣,花蓮市中正路383號385號,03-8342960
943725,長勝,花蓮縣,花蓮市中美路83-1號83-2號,03-8239707
277642,思瑀,花蓮縣,花蓮市建國路二段862號及866號1樓,03-8465568
252148,蓮讚,花蓮縣,花蓮市國聯里國聯三路16號18號,03-8329952
254085,蓮莊,花蓮縣,新城鄉北埔村光復路462號1樓,03-8262950
954437,祥祐,花蓮縣,新城鄉順安村北三棧119之6號,03-8610548
253761,新壽豐,花蓮縣,壽豐鄉中山路五段131號,03-8656942
233893,花蓮理想,花蓮縣,壽豐鄉共和村豐坪路三段265號,03-8509100
281076,林榮,花蓮縣,鳳林鎮兆豐路699號,03-8772725
110415,豐濱,花蓮縣,豐濱鄉三民村三民路61號65號1樓,03-8791893
193878,香蘭,台東縣,太麻里鄉太麻里街575號,089-783341
239352,新太麻里,台東縣,太麻里鄉泰和村外環路128號1樓,089-780351
184379,睿豐,台東縣,台東市大和路8-1.16-1號一樓,089-516087
954574,東樂,台東縣,台東市山西路一段330號,089-229434
132806,正東,台東縣,台東市中華路一段372號,089-342634
280707,吉川,台東縣,台東市中華路二段272號1樓274號1樓2樓276號1樓,089-353723
888099,東漢,台東縣,台東市正氣北路182號,089-357252
872599,東航,台東縣,台東市民生里更生路270號1F,089-338105
921231,東京,台東縣,台東市卑南里更生北路196號198號,089-228238
174615,卑南,台東縣,台東市南榮里更生路1267號,089-236153
987736,知本,台東縣,台東市建興里知本路四段2號,089-516428
280028,東亮,台東縣,台東市連航路88巷31號33號35號1樓,089-233228
991665,富岡,台東縣,台東市富岡里吉林路二段668號1樓,089-281726
258445,東廣,台東縣,台東市傳廣路492號1樓,089-232915
151232,利嘉,台東縣,台東市新園里中興路六段667號1樓,089-385164
970071,成貞,台東縣,台東市豐年里中興路三段399號1樓,089-236464
202246,豐喜,台東縣,台東市豐年里連航路3號,089-233342
281685,弘裕,台東縣,台東市豐原里中華路四段731號,089-346477
997652,東捷,台東縣,台東市豐榮里豐盛路1號,089-326614
142825,東馳,台東縣,池上鄉中東三路46號1樓,089-862291
200538,米鄉,台東縣,池上鄉福原村中山路241號,089-864787
293426,新鹿野,台東縣,鹿野鄉鹿野村中華路一段430號,089-550209
122957,關山,台東縣,關山鎮和平路4號4之1號1樓,089-812792
951106,漁翁,澎湖縣,西嶼鄉外垵村113號,06-9981838
188201,跨海,澎湖縣,西嶼鄉合界村3-1號,06-9983218
930545,新台澎,澎湖縣,馬公市中正路85號,06-9263856
120467,文澳,澎湖縣,馬公市文山路53號1樓,06-9217471
228994,鑫光復,澎湖縣,馬公市光復路116號,06-9263843
922201,文光,澎湖縣,馬公市光榮里三多路338號,06-9276453
900762,西衛,澎湖縣,馬公市光榮里光復路297號,06-9276457
202095,西文,澎湖縣,馬公市西文里10-3號,069-210123
184140,北岸,澎湖縣,馬公市西文里新店路359號1樓,069-219345
209476,海藍,澎湖縣,馬公市西文澳118-3號,069-219135
274540,澎衛,澎湖縣,馬公市西衛里光復路408號,06-9264241
153892,澎文,澎湖縣,馬公市東文里文山路282號,06-9211440
280408,百麗,澎湖縣,馬公市東文里新店路463號1號,06-9218974
113883,東衛,澎湖縣,馬公市東衛里19鄰9之2號,06-9217554
194310,航空城,澎湖縣,馬公市烏崁里烏崁106-20號,069-219914
941202,澎技,澎湖縣,馬公市朝陽里三多路45號,06-9264367
113506,揚光,澎湖縣,馬公市陽明里中華路175號1樓,06-9267812
166740,澎興,澎湖縣,馬公市興仁里雙頭掛1之2號,06-9218960
262064,澎港,澎湖縣,馬公市鎖港里292號1樓,069-952361
151391,鎖港,澎湖縣,馬公市鎖港里鎖管港段1439號,06-9953089
237932,永興順,澎湖縣,湖西鄉隘門34之2號,06-9228176
181750,馬航,澎湖縣,湖西鄉隘門村126之5號1樓(馬公航空站一樓航廈),06-9228847
236331,金民,金門縣,金城鎮民生路9號1樓,082-323404
281179,金石,金門縣,金城鎮民權路192號196號1樓,082-323642
255055,金生,金門縣,金城鎮西門里民生路67.69號,082-322784
981598,金豪,金門縣,金城鎮西海路三段1號3號5號1樓,082-322471
250108,新山外,金門縣,金湖鎮山外里復興西路2號,082-337068
199898,金囍,金門縣,金湖鎮復興路115號.115-1號.115-2號.115-3號,082-337854
292881,金門醫院,金門縣,金湖鎮復興路2-1號1樓,082-336385
263078,新再發,金門縣,金湖鎮復興路8號10號,082-334313
194192,鈦湖,金門縣,金湖鎮新市里太湖路二段217號1樓,082-334638
237851,金央,金門縣,金寧鄉伯玉路一段222之8號1樓,082-321424
262824,馬祖,連江縣,南竿鄉介壽村215號1樓,083-622930
950376,南竿,連江縣,南竿鄉清水村100號,083-626711
